,returns,regime,regime_code,confidence
2016-03-08,0.021224757949985632,Sideways Market,4,0.9777777544245709
2016-03-09,-0.0007309796493760036,Sideways Market,4,1.0
2016-03-10,0.02744200732910851,Sideways Market,4,0.9115892506490848
2016-03-11,-0.011701150914818994,Sideways Market,4,0.957625791199285
2016-03-12,-0.02207509605451695,Sideways Market,4,1.0
2016-03-13,-0.008365256442896565,Sideways Market,4,0.8450420559292542
2016-03-14,0.013011646355812388,Sideways Market,4,0.9936315070305362
2016-03-15,0.010189456102217772,Sideways Market,4,1.0
2016-03-16,0.015197438078802531,Sideways Market,4,1.0
2016-03-17,-0.0007283964688032792,Sideways Market,4,1.0
2016-03-18,-0.019053986233246657,Sideways Market,4,1.0
2016-03-19,-0.0042952754206703365,Sideways Market,4,0.9525693536931892
2016-03-20,-0.010245904798940341,Sideways Market,4,0.9566772101561414
2016-03-21,-0.012832471727772054,Sideways Market,4,1.0
2016-03-22,0.015776028846943048,Sideways Market,4,0.9868079729971186
2016-03-23,-0.03049128815209022,Sideways Market,4,0.9061467389554628
2016-03-24,0.01758758613005353,Sideways Market,4,1.0
2016-03-25,-0.011580923831758662,Sideways Market,4,0.9904501414002385
2016-03-26,0.0037164186338275074,Sideways Market,4,1.0
2016-03-27,-0.010773317694691724,Sideways Market,4,0.8809360937350855
2016-03-28,-0.006196249578543724,Sideways Market,4,0.8675896309906038
2016-03-29,-0.008005797919796005,Sideways Market,4,1.0
2016-03-30,0.014699082690943424,Sideways Market,4,0.9848434720125875
2016-03-31,0.01196581476340654,Sideways Market,4,0.9771568782920157
2016-04-01,0.014130894926395896,Sideways Market,4,1.0
2016-04-02,0.00692806877404244,Sideways Market,4,0.9610559663246737
2016-04-03,0.010173946800447371,Sideways Market,4,0.9867279611063993
2016-04-04,-0.01686072263286199,Sideways Market,4,0.9775621664010509
2016-04-05,0.0013411647056902833,Sideways Market,4,1.0
2016-04-06,-0.013343763878950952,Sideways Market,4,0.906056280825288
2016-04-07,0.004332190511524458,Sideways Market,4,0.9676323462743667
2016-04-08,-0.004250537920926903,Sideways Market,4,1.0
2016-04-09,-0.011204367746747178,Sideways Market,4,0.9581430481069975
2016-04-10,-0.010362394879693518,Sideways Market,4,1.0
2016-04-11,0.0243245214294526,Sideways Market,4,1.0
2016-04-12,0.01585008606343048,Sideways Market,4,1.0
2016-04-13,0.005734537833041541,Sideways Market,4,1.0
2016-04-14,-0.0011567438292129628,Sideways Market,4,1.0
2016-04-15,-0.008082658418268994,Sideways Market,4,0.9674167995507486
2016-04-16,-0.007331560465502941,Sideways Market,4,0.9367989707567633
2016-04-17,-0.024817512702798496,Sideways Market,4,0.9698041052056898
2016-04-18,0.005021474213542271,Sideways Market,4,1.0
2016-04-19,0.015138728332188722,Sideways Market,4,1.0
2016-04-20,0.0016594694029448426,Sideways Market,4,1.0
2016-04-21,-0.0048129591972066125,Sideways Market,4,0.9537298430930016
2016-04-22,-0.01984407016641524,Sideways Market,4,0.9610853654351275
2016-04-23,-0.010626117939242865,Sideways Market,4,1.0
2016-04-24,-0.011248478096648964,Sideways Market,4,1.0
2016-04-25,0.005590685019426913,Sideways Market,4,0.9451523861527215
2016-04-26,0.010592907357694819,Sideways Market,4,0.9963782796497167
2016-04-27,0.018890969321653118,Sideways Market,4,0.982009357593292
2016-04-28,0.018043472994394755,Sideways Market,4,1.0
2016-04-29,0.014784352522801643,Sideways Market,4,0.9401383969562456
2016-04-30,0.004559175189422517,Sideways Market,4,1.0
2016-05-01,-0.016015019886131014,Sideways Market,4,1.0
2016-05-02,0.025174039126136447,Sideways Market,4,0.9188005454624864
2016-05-03,-0.003794884755939718,Sideways Market,4,1.0
2016-05-04,-0.02233505059578977,Sideways Market,4,0.940254669183773
2016-05-05,-0.005467918299433038,Sideways Market,4,1.0
2016-05-06,0.005032142361635001,Sideways Market,4,1.0
2016-05-07,-0.0025081467019364514,Sideways Market,4,1.0
2016-05-08,0.025810636719543423,Sideways Market,4,0.9833260306068047
2016-05-09,-0.004952890758044901,Sideways Market,4,1.0
2016-05-10,0.008698318464399118,Sideways Market,4,0.9371382848551814
2016-05-11,0.025064341402162574,Sideways Market,4,1.0
2016-05-12,-0.004467405895370029,Sideways Market,4,0.9767483448922794
2016-05-13,-0.008494936703107797,Sideways Market,4,1.0
2016-05-14,-0.011495877040523707,Sideways Market,4,0.9824287637816937
2016-05-15,0.012501128600088965,Sideways Market,4,1.0
2016-05-16,0.004620859503730799,Sideways Market,4,1.0
2016-05-17,0.01960950165927483,Sideways Market,4,1.0
2016-05-18,0.036436791368712106,Sideways Market,4,1.0
2016-05-19,-0.03773829510249846,Sideways Market,4,0.8879505587765677
2016-05-20,0.010655224454128268,Sideways Market,4,0.904463660554291
2016-05-21,-0.00829284930060945,Sideways Market,4,0.888264219725379
2016-05-22,0.02519494721406108,Sideways Market,4,0.9022450313104087
2016-05-23,0.010037503405705969,Sideways Market,4,0.8377198437081729
2016-05-24,0.029673877478040223,Sideways Market,4,0.8146714357651849
2016-05-25,0.004520904130008012,Sideways Market,4,0.8990908187270039
2016-05-26,0.009637437585251039,Sideways Market,4,0.8693355904764003
2016-05-27,-0.022783820469566847,Sideways Market,4,0.7780321598056509
2016-05-28,0.006441660453726449,Sideways Market,4,0.905111721877318
2016-05-29,0.01487308130319147,Sideways Market,4,0.9714293345066471
2016-05-30,0.00350830021369197,Sideways Market,4,0.9359311604601035
2016-05-31,0.024506484169959923,Sideways Market,4,0.9184343377120296
2016-06-01,-0.01181315007835105,Sideways Market,4,0.8479576904213623
2016-06-02,-0.03660880561048218,Sideways Market,4,0.6847268943131307
2016-06-03,0.0008455490199114264,Sideways Market,4,0.6758621035501218
2016-06-04,-0.020180753001290117,Sideways Market,4,0.564489246314341
2016-06-05,-0.011346570061534778,Sideways Market,4,0.5309781106134528
2016-06-06,0.016923841927342656,Sideways Market,4,0.4337167557771878
2016-06-07,-0.010119667578968622,Sideways Market,4,0.3498621447597906
2016-06-08,-0.021202426636584087,Sideways Market,4,0.25188135769591224
2016-06-09,0.0017678904975316815,Bull Market,0,0.42925856942483875
2016-06-10,0.01219911646107224,Bull Market,0,0.40281099601789483
2016-06-11,0.009968256679788678,Bull Market,0,0.5834184936594371
2016-06-12,-0.0032876785338804503,Bull Market,0,0.565309936881655
2016-06-13,0.010634533183387137,Bull Market,0,0.6742326101883568
2016-06-14,-0.009301388770753552,Bull Market,0,0.7969625134130347
2016-06-15,0.000326684715606715,Bull Market,0,0.7684704014002988
2016-06-16,0.0048093390415748696,Bull Market,0,0.8835923393181805
2016-06-17,0.008629345641780754,Bull Market,0,0.9547016715368123
2016-06-18,-0.008377925139210337,Bull Market,0,0.9666713048560356
2016-06-19,-0.0033082186090357744,Bull Market,0,0.821112952669908
2016-06-20,-0.005548859879706743,Bull Market,0,0.8572393314862213
2016-06-21,-0.0057603758536671655,Bull Market,0,0.9150474178799484
2016-06-22,-0.015797473592520934,Bull Market,0,0.8192549880089709
2016-06-23,0.0009011366994208383,Bull Market,0,0.8672938068468141
2016-06-24,0.019707197006131917,Bull Market,0,0.8536465848173622
2016-06-25,0.0043007140166212475,Bull Market,0,0.8796680707809634
2016-06-26,0.0055201655529235,Bull Market,0,0.8504103361644524
2016-06-27,-0.0266488351760179,Bull Market,0,0.8815479277963062
2016-06-28,-0.0015360282399180425,Bull Market,0,0.9759105959256923
2016-06-29,-0.01141493994355059,Bull Market,0,1.0
2016-06-30,0.0046048713451732875,Bull Market,0,1.0
2016-07-01,0.018019442884959533,Bull Market,0,0.9573801214237049
2016-07-02,0.0015629763356989769,Bull Market,0,1.0
2016-07-03,0.0008772867231886751,Bull Market,0,1.0
2016-07-04,0.0007491173282347595,Bull Market,0,1.0
2016-07-05,0.006280331288537222,Bull Market,0,1.0
2016-07-06,0.009299638494087731,Bull Market,0,0.973370300656358
2016-07-07,-0.03813283538181107,Bull Market,0,0.9478849696942263
2016-07-08,-0.009818570971061228,Bull Market,0,0.9952537345509054
2016-07-09,0.024198161539188634,Bull Market,0,0.957638947487545
2016-07-10,0.005204285630814931,Bull Market,0,1.0
2016-07-11,-0.004922756661505308,Bull Market,0,1.0
2016-07-12,-0.00047351974478241195,Bull Market,0,1.0
2016-07-13,0.012626178643876874,Bull Market,0,0.9772140913047839
2016-07-14,0.008685829371883938,Bull Market,0,1.0
2016-07-15,0.0031583500468579614,Bull Market,0,1.0
2016-07-16,0.015668531338062983,Bull Market,0,1.0
2016-07-17,-0.007774922482746452,Bull Market,0,0.9434791870611634
2016-07-18,-0.005736086723877739,Bull Market,0,0.9551111101102022
2016-07-19,-0.006786556019943189,Bull Market,0,0.9710539138687543
2016-07-20,-0.009722306670425316,Bull Market,0,0.9457824098612901
2016-07-21,-0.006277239532855355,Bull Market,0,1.0
2016-07-22,0.009109603805793896,Bull Market,0,1.0
2016-07-23,0.019373957966601185,Bull Market,0,1.0
2016-07-24,-0.005467363191728953,Bull Market,0,0.9927133652706497
2016-07-25,-0.004914291615971409,Bull Market,0,0.9768803500662333
2016-07-26,0.004712475305543424,Bull Market,0,0.9526418932953863
2016-07-27,-0.0029654656524666164,Bull Market,0,1.0
2016-07-28,-0.004770559284590569,Bull Market,0,0.9888876613964123
2016-07-29,-0.007178153802531676,Bull Market,0,0.9637082649992971
2016-07-30,0.0037346346594201766,Bull Market,0,1.0
2016-07-31,-0.010057271755444477,Bull Market,0,0.9830391730540129
2016-08-01,0.017582300314259558,Bull Market,0,0.946651591461652
2016-08-02,0.014651316146129044,Bull Market,0,0.9566316436460537
2016-08-03,0.005138166535194887,Bull Market,0,1.0
2016-08-04,-0.010409322104420138,Bull Market,0,0.9463842917506331
2016-08-05,-0.0019121836346395378,Bull Market,0,0.9957206272818893
2016-08-06,0.021756517357602048,Bull Market,0,0.9567608180660624
2016-08-07,0.004326109817148554,Bull Market,0,0.9527005276846878
2016-08-08,0.009735584330122782,Bull Market,0,0.9756025675401876
2016-08-09,-0.010048828960046049,Bull Market,0,1.0
2016-08-10,-0.0032300475605312098,Bull Market,0,1.0
2016-08-11,-0.016530661561526265,Bull Market,0,1.0
2016-08-12,0.003420757355905706,Bull Market,0,0.9608472265541218
2016-08-13,-0.003995711724198903,Bull Market,0,1.0
2016-08-14,0.006379790557318056,Bull Market,0,1.0
2016-08-15,0.016887144431112444,Bull Market,0,0.8790026815882297
2016-08-16,0.004948294814711855,Bull Market,0,0.8016409014326226
2016-08-17,0.006414506462541448,Bull Market,0,0.7929210786967823
2016-08-18,0.011094940221042134,Bull Market,0,0.8451593015316496
2016-08-19,-0.00021065777110750874,Bull Market,0,0.8252941298177433
2016-08-20,0.0024370422147070624,Bull Market,0,0.8502569380378487
2016-08-21,0.013656763614139663,Bull Market,0,0.8654142588791509
2016-08-22,0.0033298468068804297,Bull Market,0,0.7656960122875727
2016-08-23,0.016109818279477457,Bull Market,0,0.8114238273460694
2016-08-24,0.012440381254458538,Bull Market,0,0.7847010459953686
2016-08-25,0.0019059680321541754,Bull Market,0,1.0
2016-08-26,0.020130032058901525,Bull Market,0,0.8609208642088333
2016-08-27,0.002318699585815254,Bull Market,0,0.8220590282661502
2016-08-28,-0.011557130911695718,Bull Market,0,0.7916766024785813
2016-08-29,0.018011009886620213,Bull Market,0,0.6823952339773253
2016-08-30,0.01938290445439109,Bull Market,0,0.7066557754178849
2016-08-31,0.002703742245006015,Bull Market,0,0.5290062631375285
2016-09-01,-0.0004321324177598017,Bull Market,0,0.4642058716447826
2016-09-02,-0.008586523890506311,Bull Market,0,0.5009674745144925
2016-09-03,0.010545151844384877,Bull Market,0,0.31045462846798066
2016-09-04,-0.0018481252038768296,Bull Market,0,0.34172946840761387
2016-09-05,0.015412985282553667,Sideways Market,4,0.3473715091034019
2016-09-06,0.007321341089017197,Sideways Market,4,0.4090829974708175
2016-09-07,-0.017729954695114333,Sideways Market,4,0.48460781215699994
2016-09-08,-0.0008626324542794208,Sideways Market,4,0.5239726862110272
2016-09-09,-0.006442631620362155,Sideways Market,4,0.6953532221280045
2016-09-10,0.0060408211921387876,Sideways Market,4,0.7268033502406778
2016-09-11,-0.01261154318655902,Sideways Market,4,0.8345481481876161
2016-09-12,0.019975644014229882,Sideways Market,4,0.9188173979481744
2016-09-13,0.005430102495431238,Sideways Market,4,0.9570513443753397
2016-09-14,0.015873548228275965,Sideways Market,4,0.9273612061022963
2016-09-15,-0.0032755912963424796,Sideways Market,4,0.7615357281919481
2016-09-16,-0.0221845171913848,Sideways Market,4,0.8625456914573403
2016-09-17,0.0023947419615972547,Sideways Market,4,0.8327752115439553
2016-09-18,-0.010567136782362853,Sideways Market,4,0.8725189656588404
2016-09-19,0.01734777704882764,Sideways Market,4,0.8455535733362072
2016-09-20,-0.032884819507694917,Sideways Market,4,0.8385153006772332
2016-09-21,0.026675954131645717,Sideways Market,4,0.9025826861910229
2016-09-22,0.010900764798258751,Sideways Market,4,0.7936287537546494
2016-09-23,-0.005834645205031011,Sideways Market,4,0.8740132801320779
2016-09-24,0.01352391715881255,Sideways Market,4,0.9033238214572403
2016-09-25,-0.014160738621086534,Sideways Market,4,1.0
2016-09-26,-0.004259103991756662,Sideways Market,4,0.9352751458721678
2016-09-27,-0.006753624417697054,Sideways Market,4,0.93734430399756
2016-09-28,-0.0027893423298636544,Sideways Market,4,0.980342421051168
2016-09-29,0.008179543762678551,Sideways Market,4,0.9968618320693247
2016-09-30,-0.016404243626258645,Sideways Market,4,1.0
2016-10-01,0.027389409736555334,Sideways Market,4,0.9561010127761821
2016-10-02,0.017108988704318664,Sideways Market,4,0.9753431036702882
2016-10-03,-0.00013421648466048757,Sideways Market,4,1.0
2016-10-04,-0.005931073792531173,Sideways Market,4,1.0
2016-10-05,-0.02497516839129033,Sideways Market,4,0.9443000992078567
2016-10-06,0.018222058378298215,Sideways Market,4,1.0
2016-10-07,-0.01543573934744156,Sideways Market,4,1.0
2016-10-08,0.002025229441990815,Sideways Market,4,1.0
2016-10-09,-0.0014577777622422664,Sideways Market,4,0.941340253533622
2016-10-10,-0.007106121392629778,Sideways Market,4,0.9702247803267264
2016-10-11,-2.610495784866225e-05,Sideways Market,4,0.9686019056682388
2016-10-12,0.005208934105719107,Sideways Market,4,1.0
2016-10-13,0.0026439048429648705,Sideways Market,4,0.9785281851745865
2016-10-14,0.021524742849572596,Sideways Market,4,0.9867600158833569
2016-10-15,0.01400650647557284,Sideways Market,4,0.9699002734415931
2016-10-16,0.001633072522529168,Sideways Market,4,0.8220774575032053
2016-10-17,0.014901065378197149,Sideways Market,4,1.0
2016-10-18,-0.005157737172793333,Sideways Market,4,0.900139581094438
2016-10-19,0.00467620232567666,Sideways Market,4,0.9436006529403266
2016-10-20,0.009789593015049853,Sideways Market,4,0.8042197452548516
2016-10-21,0.01929509765235131,Sideways Market,4,0.9259357262910423
2016-10-22,-0.018433475350253255,Sideways Market,4,0.8201763093292729
2016-10-23,-0.010638934663099337,Sideways Market,4,0.8565137306537767
2016-10-24,0.02688274221857586,Sideways Market,4,0.8695875118071079
2016-10-25,-0.02224935433236801,Sideways Market,4,0.8855471840381431
2016-10-26,0.01583558049353004,Sideways Market,4,0.9976810462367791
2016-10-27,0.009506408276830367,Sideways Market,4,0.8797827046459806
2016-10-28,0.013667193549512971,Sideways Market,4,0.8592613036773223
2016-10-29,0.009440440418962227,Sideways Market,4,0.81955239324505
2016-10-30,0.02973874044795062,Sideways Market,4,0.6932059860582758
2016-10-31,-0.010168239716360768,Sideways Market,4,0.628844528210346
2016-11-01,0.006146614824261444,Sideways Market,4,0.5025863352114252
2016-11-02,-0.007988247721481235,Sideways Market,4,0.4610917425485319
2016-11-03,-0.008436745045025312,Sideways Market,4,0.4622149308304548
2016-11-04,-0.012131451902288704,Sideways Market,4,0.41409712674220883
2016-11-05,0.005043193337180719,Sideways Market,4,0.3550878032484659
2016-11-06,0.0030196076490026117,Low Volatility,3,0.4837977341736656
2016-11-07,0.007740304445473713,Low Volatility,3,0.5144081547173446
2016-11-08,-0.0029072342475698694,Low Volatility,3,0.5023989506807616
2016-11-09,0.002661530791907342,Low Volatility,3,0.5332161078138072
2016-11-10,0.0018321180800249532,Low Volatility,3,0.6371927145318715
2016-11-11,-0.004055332683400692,Low Volatility,3,0.6924420274042041
2016-11-12,0.00946444362476546,Low Volatility,3,0.7982941538284123
2016-11-13,-0.003957816722895919,Low Volatility,3,0.9045471486994068
2016-11-14,-0.009741078052723907,Low Volatility,3,0.9539882931563792
2016-11-15,0.006972535883149495,Low Volatility,3,1.0
2016-11-16,0.003083040746297685,Low Volatility,3,0.8297762967957676
2016-11-17,-0.002389047519137054,Low Volatility,3,0.7562201029186606
2016-11-18,0.002942687594016236,Low Volatility,3,0.8015003974957245
2016-11-19,0.001549824744114468,Low Volatility,3,0.8601287593723597
2016-11-20,0.01038191831189441,Low Volatility,3,0.8514334834809328
2016-11-21,0.0007206825833316137,Low Volatility,3,0.8954126214511781
2016-11-22,0.0007674602853457707,Low Volatility,3,0.8203519070038904
2016-11-23,0.0038022231949585896,Low Volatility,3,0.8011798595009803
2016-11-24,0.0038156604092580877,Low Volatility,3,0.9213008668172343
2016-11-25,0.000514680615457961,Low Volatility,3,0.889663854512561
2016-11-26,0.0021403203189274324,Low Volatility,3,0.8754386096722666
2016-11-27,-0.0009889827792784757,Low Volatility,3,0.8004826922619893
2016-11-28,-0.004762697915864719,Low Volatility,3,0.7497443252199879
2016-11-29,-0.010218671350248872,Low Volatility,3,0.6725289983241315
2016-11-30,-0.00726201727255235,Low Volatility,3,0.5743315052340278
2016-12-01,0.004724464059569227,Low Volatility,3,0.4599152549531795
2016-12-02,-0.0009250363673114284,Low Volatility,3,0.4400286103119169
2016-12-03,0.00429878330907856,Low Volatility,3,0.36778773347007576
2016-12-04,-0.004736343565662566,Low Volatility,3,0.36859108522238065
2016-12-05,-0.018013432933433517,Bull Market,0,0.436409335735088
2016-12-06,-0.012393230292781608,Bull Market,0,0.4160610319907079
2016-12-07,0.0012690803429560374,Bull Market,0,0.4789039068810179
2016-12-08,-0.017722272267429583,Bull Market,0,0.5123157881081043
2016-12-09,-0.0034473665915547083,Bull Market,0,0.6417556031913999
2016-12-10,-0.008041665073714697,Bull Market,0,0.6962896404287884
2016-12-11,0.023921448996778952,Bull Market,0,0.9203663298333781
2016-12-12,0.009255136869580361,Bull Market,0,0.804231031979695
2016-12-13,-0.000882484816129362,Bull Market,0,0.9329290494230164
2016-12-14,-0.019163359517404017,Bull Market,0,0.967856964553696
2016-12-15,0.01182581181509665,Bull Market,0,0.8112308528146179
2016-12-16,-0.005196563496666666,Bull Market,0,0.8033301912444326
